[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.02%, 11.02MiB / 3.871GiB, 0.28%, 118MB / 84.7MB, 0B / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.68%, 11.04MiB / 3.871GiB, 0.28%, 124MB / 89.6MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.06%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 335kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 477kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 115.66%, 12.47MiB / 3.871GiB, 0.31%, 87.4MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.29%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.7MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.20%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 335kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 477kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.67%, 12.47MiB / 3.871GiB, 0.31%, 87.5MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.29%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.7MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.20%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 335kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.67%, 12.47MiB / 3.871GiB, 0.31%, 87.5MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.29%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.7MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.20%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 335kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.67%, 12.47MiB / 3.871GiB, 0.31%, 87.5MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.83%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.86%, 12.47MiB / 3.871GiB, 0.31%, 87.5MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.83%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.15%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 271kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.86%, 12.47MiB / 3.871GiB, 0.31%, 87.5MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.15%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.18%, 12.47MiB / 3.871GiB, 0.31%, 87.6MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.15%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.18%, 12.47MiB / 3.871GiB, 0.31%, 87.6MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.81%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.9MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.01%, 12.47MiB / 3.871GiB, 0.31%, 87.7MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.81%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 89.9MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.01%, 12.47MiB / 3.871GiB, 0.31%, 87.7MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.17%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.36%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.21%, 12.47MiB / 3.871GiB, 0.31%, 87.7MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.17%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.36%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.12%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 116.21%, 12.47MiB / 3.871GiB, 0.31%, 87.7MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.11%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.91%, 12.47MiB / 3.871GiB, 0.31%, 87.8MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.11%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.91%, 12.47MiB / 3.871GiB, 0.31%, 87.8MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.11%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.32%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.91%, 12.47MiB / 3.871GiB, 0.31%, 87.8MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.89%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.06%, 12.47MiB / 3.871GiB, 0.31%, 87.9MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.89%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 120.06%, 12.47MiB / 3.871GiB, 0.31%, 87.9MB / 124MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.97%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 115.21%, 12.47MiB / 3.871GiB, 0.31%, 87.9MB / 125MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.97%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 115.21%, 12.47MiB / 3.871GiB, 0.31%, 87.9MB / 125MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.05%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.19%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 110.00%, 12.47MiB / 3.871GiB, 0.31%, 88MB / 125MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.05%, 11.04MiB / 3.871GiB, 0.28%, 125MB / 90.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 145kB / 240kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.19%, 27.21MiB / 500MiB, 5.44%, 1.9MB / 336kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 478kB / 272kB, 160kB / 0B
