[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.52MiB / 50MiB, 5.04%, 2.09kB / 1.71kB, 115kB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 99.56%, 6.766MiB / 3.703GiB, 0.18%, 5.77MB / 7.66MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.355MiB / 125MiB, 4.28%, 23.7kB / 12kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 23.08MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7kB / 9.88kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.34%, 6.004MiB / 3.703GiB, 0.16%, 7.78MB / 5.93MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.29%, 6.766MiB / 3.703GiB, 0.18%, 5.84MB / 7.75MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.363MiB / 125MiB, 4.29%, 23.7kB / 12kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.11%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 23.08MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7kB / 9.88kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.34%, 6.004MiB / 3.703GiB, 0.16%, 7.78MB / 5.93MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 106.29%, 6.766MiB / 3.703GiB, 0.18%, 5.84MB / 7.75MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.363MiB / 125MiB, 4.29%, 23.7kB / 12kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.11%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 23.08MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7kB / 9.88kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.40%, 6.004MiB / 3.703GiB, 0.16%, 7.88MB / 6MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.773MiB / 3.703GiB, 0.18%, 5.91MB / 7.85MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.371MiB / 125MiB, 4.30%, 23.9kB / 12.1kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.63%, 23.12MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7kB / 9.88kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.40%, 6.004MiB / 3.703GiB, 0.16%, 7.88MB / 6MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.773MiB / 3.703GiB, 0.18%, 5.91MB / 7.85MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.371MiB / 125MiB, 4.30%, 23.9kB / 12.1kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.63%, 23.12MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7kB / 9.88kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.40%, 6.004MiB / 3.703GiB, 0.16%, 7.88MB / 6MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.70%, 6.773MiB / 3.703GiB, 0.18%, 5.91MB / 7.85MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.371MiB / 125MiB, 4.30%, 23.9kB / 12.1kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.22%, 9.988MiB / 50MiB, 19.98%, 5.45kB / 1.63kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.63%, 23.12MiB / 500MiB, 4.62%, 68.1kB / 13.9kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.67%, 6.004MiB / 3.703GiB, 0.16%, 7.96MB / 6.06MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 93.60%, 6.773MiB / 3.703GiB, 0.18%, 5.98MB / 7.93MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.375MiB / 125MiB, 4.30%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.988MiB / 50MiB, 19.98%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.06%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.67%, 6.004MiB / 3.703GiB, 0.16%, 7.96MB / 6.06MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 93.60%, 6.773MiB / 3.703GiB, 0.18%, 5.98MB / 7.93MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.375MiB / 125MiB, 4.30%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.988MiB / 50MiB, 19.98%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.21%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.99%, 6.004MiB / 3.703GiB, 0.16%, 8.05MB / 6.13MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.29%, 6.73MiB / 3.703GiB, 0.18%, 6.05MB / 8.02MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.332MiB / 125MiB, 4.27%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.09%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.99%, 6.004MiB / 3.703GiB, 0.16%, 8.05MB / 6.13MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.29%, 6.73MiB / 3.703GiB, 0.18%, 6.05MB / 8.02MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.332MiB / 125MiB, 4.27%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.09%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.31%, 6.008MiB / 3.703GiB, 0.16%, 8.14MB / 6.2MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.26%, 6.734MiB / 3.703GiB, 0.18%, 6.12MB / 8.11MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.34MiB / 125MiB, 4.27%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.31%, 6.008MiB / 3.703GiB, 0.16%, 8.14MB / 6.2MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.26%, 6.734MiB / 3.703GiB, 0.18%, 6.12MB / 8.11MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.34MiB / 125MiB, 4.27%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 23.15MiB / 500MiB, 4.63%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.78%, 6.012MiB / 3.703GiB, 0.16%, 8.24MB / 6.27MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 109.76%, 6.738MiB / 3.703GiB, 0.18%, 6.19MB / 8.2MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.348MiB / 125MiB, 4.28%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.37%, 23.2MiB / 500MiB, 4.64%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.78%, 6.012MiB / 3.703GiB, 0.16%, 8.24MB / 6.27MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 109.76%, 6.738MiB / 3.703GiB, 0.18%, 6.19MB / 8.2MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.348MiB / 125MiB, 4.28%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.37%, 23.2MiB / 500MiB, 4.64%, 70.3kB / 14.3kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.78%, 6.012MiB / 3.703GiB, 0.16%, 8.24MB / 6.27MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 109.76%, 6.738MiB / 3.703GiB, 0.18%, 6.19MB / 8.2MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.348MiB / 125MiB, 4.28%, 24.1kB / 12.2kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.55%, 23.2MiB / 500MiB, 4.64%, 72.4kB / 14.7kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.98%, 6.012MiB / 3.703GiB, 0.16%, 8.32MB / 6.34MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.79%, 6.746MiB / 3.703GiB, 0.18%, 6.26MB / 8.3MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.348MiB / 125MiB, 4.28%, 24.4kB / 12.3kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.55%, 23.2MiB / 500MiB, 4.64%, 72.4kB / 14.7kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.523MiB / 50MiB, 5.05%, 7.11kB / 10.1kB, 115kB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.98%, 6.012MiB / 3.703GiB, 0.16%, 8.32MB / 6.34MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 101.79%, 6.746MiB / 3.703GiB, 0.18%, 6.26MB / 8.3MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.348MiB / 125MiB, 4.28%, 24.4kB / 12.3kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.55%, 23.2MiB / 500MiB, 4.64%, 72.4kB / 14.7kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.47%, 2.609MiB / 50MiB, 5.22%, 7.21kB / 10.3kB, 1.29MB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.08%, 6.012MiB / 3.703GiB, 0.16%, 8.4MB / 6.4MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 94.03%, 6.746MiB / 3.703GiB, 0.18%, 6.32MB / 8.37MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.352MiB / 125MiB, 4.28%, 24.6kB / 12.4kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 23.2MiB / 500MiB, 4.64%, 72.5kB / 14.8kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.47%, 2.609MiB / 50MiB, 5.22%, 7.21kB / 10.3kB, 1.29MB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 32.08%, 6.012MiB / 3.703GiB, 0.16%, 8.4MB / 6.4MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 94.03%, 6.746MiB / 3.703GiB, 0.18%, 6.32MB / 8.37MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.352MiB / 125MiB, 4.28%, 24.6kB / 12.4kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 23.2MiB / 500MiB, 4.64%, 72.5kB / 14.8kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 7.21kB / 10.3kB, 1.29MB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.58%, 6.02MiB / 3.703GiB, 0.16%, 8.48MB / 6.46MB, 1.63MB / 0B
OK,9,2,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 95.46%, 6.754MiB / 3.703GiB, 0.18%, 6.38MB / 8.45MB, 2.74MB / 0B
OK,9,2,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.363MiB / 125MiB, 4.29%, 24.6kB / 12.4kB, 5.31MB / 0B
OK,9,2,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 9.977MiB / 50MiB, 19.95%, 5.51kB / 1.69kB, 7.64MB / 0B
OK,9,2,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.45kB / 0B, 848kB / 0B
OK,9,2,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 23.2MiB / 500MiB, 4.64%, 72.5kB / 14.8kB, 19.1MB / 0B
[2J[HOK,9,2,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.609MiB / 50MiB, 5.22%, 7.21kB / 10.3kB, 1.29MB / 0B
OK,9,2,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 31.58%, 6.02MiB / 3.703GiB, 0.16%, 8.48MB / 6.46MB, 1.63MB / 0B
