[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 38.9kB / 64.3kB, 1.29MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.91MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.66%, 5.656MiB / 3.703GiB, 0.15%, 37.7MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.00%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.16%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.91MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.57%, 5.656MiB / 3.703GiB, 0.15%, 37.7MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.47%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.91MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.57%, 5.656MiB / 3.703GiB, 0.15%, 37.7MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.47%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.91MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.79%, 5.656MiB / 3.703GiB, 0.15%, 37.7MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.70%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.51%, 25.92MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.79%, 5.656MiB / 3.703GiB, 0.15%, 37.7MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.70%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.27%, 5.539MiB / 125MiB, 4.43%, 176kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.51%, 25.92MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.42%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.81%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 25.92MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51kB / 86.2kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.42%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.81%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.32%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.37%, 25.92MiB / 500MiB, 5.18%, 676kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.36%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.36%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.36%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.1MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.36%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.38%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.34%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.54%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.34%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.54%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.61%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.61%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.92MiB / 500MiB, 5.18%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.53%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.781MiB / 3.703GiB, 0.18%, 27.3MB / 37.5MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.29%, 25.93MiB / 500MiB, 5.19%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.53%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.66%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.29%, 25.93MiB / 500MiB, 5.19%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.53%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.66%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.29%, 25.93MiB / 500MiB, 5.19%, 678kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.28%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.23%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.35%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.71%, 25.93MiB / 500MiB, 5.19%, 680kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.758MiB / 50MiB, 5.52%, 51.1kB / 86.4kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.28%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.23%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.35%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.16%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.71%, 25.93MiB / 500MiB, 5.19%, 680kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.758MiB / 50MiB, 5.52%, 51.2kB / 86.6kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.28%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.21%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.93MiB / 500MiB, 5.19%, 680kB / 123kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.758MiB / 50MiB, 5.52%, 51.2kB / 86.6kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.28%, 5.656MiB / 3.703GiB, 0.15%, 37.8MB / 28.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.21%, 6.781MiB / 3.703GiB, 0.18%, 27.4MB / 37.6MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.30%, 5.539MiB / 125MiB, 4.43%, 177kB / 104kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.24%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
