[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.695MiB / 50MiB, 5.39%, 15.6kB / 22.6kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.46%, 5.852MiB / 3.703GiB, 0.15%, 28.1MB / 21MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.24%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 27.9MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.29%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.5kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.27%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.59%, 26.02MiB / 500MiB, 5.20%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.25%, 5.852MiB / 3.703GiB, 0.15%, 28.1MB / 21MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.31%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.35%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.25%, 5.852MiB / 3.703GiB, 0.15%, 28.1MB / 21MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.31%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.35%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.80%, 5.852MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.19%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.80%, 5.852MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.19%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.60%, 5.852MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.93%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.60%, 5.852MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 16.93%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.21%, 5.516MiB / 125MiB, 4.41%, 126kB / 73.6kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.9MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.76%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.91%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.8kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.65%, 25.91MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.2kB / 61.1kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.76%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 19.91%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.8kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.65%, 25.91MiB / 500MiB, 5.18%, 477kB / 87.4kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.28%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.23%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.28%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.23%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.28%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.23%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.28%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.43%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.88%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.28%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.43%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 17.88%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.28%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 8.87%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.06%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.20%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.03%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.22%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28.1MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.68%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.03%, 5.855MiB / 3.703GiB, 0.15%, 28.2MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.22%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28.1MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.516MiB / 125MiB, 4.41%, 127kB / 73.9kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.68%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.41%, 5.855MiB / 3.703GiB, 0.15%, 28.3MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.68%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28.1MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.55%, 5.516MiB / 125MiB, 4.41%, 127kB / 74.2kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.48%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 37.3kB / 61.4kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 9.41%, 5.855MiB / 3.703GiB, 0.15%, 28.3MB / 21.1MB, 1.71MB / 0B
OK,1,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 18.68%, 6.758MiB / 3.703GiB, 0.18%, 20.5MB / 28.1MB, 2.74MB / 0B
OK,1,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.55%, 5.516MiB / 125MiB, 4.41%, 127kB / 74.2kB, 5.39MB / 0B
OK,1,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,1,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,1,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.48%, 25.91MiB / 500MiB, 5.18%, 479kB / 87.8kB, 19.2MB / 0B
[2J[HOK,1,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.12%, 2.723MiB / 50MiB, 5.45%, 37.4kB / 61.6kB, 1.29MB / 0B
OK,1,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 10.84%, 5.855MiB / 3.703GiB, 0.15%, 28.3MB / 21.1MB, 1.71MB / 0B
